# Program:featureCounts v2.0.0; Command:"featureCounts" "-g" "gene_id" "-a" "gen_ann.gtf" "-o" "feature_counts_fr4" "/content/out816.bam" "/content/out817.bam" "/content/out818.bam" "/content/out819.bam" 
Geneid	/content/out816.bam	/content/out817.bam	/content/out818.bam	/content/out819.bam
gene-YOL064C	160	323	139	611
gene-YOL063C	229	242	35	181
gene-YOL062C	484	1070	130	627
gene-YOL061W	311	518	471	1574
gene-YOL060C	1077	908	76	308
gene-YOL059W	614	1336	351	1371
gene-YOL058W	448	2755	201	629
gene-YOL057W	283	519	30	271
gene-YOL056W	16	59	40	175
gene-YOL055C	251	433	48	224
gene-YNCO0004C	0	0	0	0
gene-YNCO0005W	0	0	0	0
gene-YOL054W	353	290	51	195
gene-YOL053W	154	288	7	40
gene-YOL052C-A	18554	5609	176	173
gene-YOL052C	176	521	132	430
gene-YNCO0006W	16	20	0	1
gene-YOL051W	3351	2266	211	630
gene-YOL049W	483	747	41	257
gene-YOL048C	1178	738	18	65
gene-YOL047C	101	38	21	25
gene-YOL045W	217	50	174	395
gene-YOL044W	1041	570	56	122
gene-YOL043C	341	290	71	247
gene-YOL042W	288	325	68	303
gene-YOL041C	77	172	1195	4277
gene-YOL040C	2177	4362	4303	16808
gene-YOL039W	391	1904	2044	8542
gene-YOL038C-A	19	12	0	3
gene-YOL038W	1513	2271	137	774
gene-YOL036W	1491	1026	290	1106
gene-YNCO0007W	3	4	0	3
gene-YOL034W	185	255	27	162
gene-YOL033W	38	133	14	66
gene-YOL032W	1802	3814	21	112
gene-YOL031C	182	295	61	296
gene-YOL030W	2005	3158	559	1786
gene-YOL029C	24	67	52	153
gene-YOL028C	23	56	30	147
gene-YOL027C	1460	1405	272	939
gene-YOL026C	621	398	32	187
gene-YNCO0008W	0	0	0	0
gene-YOL025W	852	464	48	157
gene-YOL024W	13	11	2	6
gene-YOL023W	449	688	35	144
gene-YOL022C	347	476	286	992
gene-YNCO0009W	1	1	0	0
gene-YOL021C	287	365	392	1308
gene-YOL020W	187	264	241	749
gene-YNCO0010W	0	0	0	0
gene-YOL019W-A	0	0	0	0
gene-YOL019W	306	270	20	87
gene-YOL018C	552	572	24	80
gene-YOL017W	24	248	3	7
gene-YOL016C	3901	5767	48	221
gene-YOL015W	33	20	3	10
gene-YOL014W	67	172	12	62
gene-YOL013W-A	1	0	3	13
gene-YNCO0011W	0	0	0	0
gene-YOL013C	519	524	33	143
gene-YOL012C	356	471	41	187
gene-YOL011W	262	309	226	858
gene-YOL010W	123	108	409	1433
gene-YOL009C	317	258	22	122
gene-YOL008W	73	198	14	73
gene-YOL007C	101	261	16	236
gene-YOL006C	379	391	339	1061
gene-YOL005C	182	269	57	243
gene-YOL004W	723	961	181	596
gene-YOL003C	93	165	22	93
gene-YOL002C	419	563	150	407
gene-YOL001W	263	134	45	246
gene-YOR001W	916	736	406	1345
gene-YOR002W	507	493	70	277
gene-YOR003W	169	186	21	69
gene-YOR004W	52	82	381	1294
gene-YOR005C	585	414	97	327
gene-YOR006C	284	336	311	993
gene-YOR007C	8231	10966	472	1804
gene-YNCO0012C	0	0	0	0
gene-YOR008C	1229	762	152	507
gene-YOR008C-A	10	6	1	1
gene-YOR009W	96	54	16	44
gene-YOR010C	182	110	38	89
gene-YOR011W	120	125	53	143
gene-YNCO0013C	0	0	0	0
gene-YOR011W-A	4	0	0	1
gene-YOR012W	22	21	36	85
gene-YOR014W	1702	1393	219	741
gene-YOR015W	125	172	29	150
gene-YOR016C	369	595	44	169
gene-YOR017W	130	207	43	152
gene-YOR018W	532	235	15	78
gene-YOR019W	2461	522	25	44
gene-YOR020C	5644	12375	250	1091
gene-YOR020W-A	2362	2170	68	243
gene-YOR021C	237	440	319	1088
gene-YOR022C	373	275	39	144
gene-YOR023C	1314	1096	124	436
gene-YOR025W	159	140	11	105
gene-YOR026W	61	185	33	167
gene-YOR027W	18365	19309	292	975
gene-YOR028C	415	161	50	250
gene-YOR029W	1	0	1	6
gene-YOR030W	615	293	86	286
gene-YOR032C	1576	1657	93	185
gene-YOR032W-A	8	1	1	6
gene-YOR033C	42	116	45	198
gene-YOR034C	257	209	56	145
gene-YOR034C-A	43	36	1	7
gene-YOR035C	1925	1483	46	138
gene-YOR036W	4771	3677	99	290
gene-YOR037W	244	416	42	134
gene-YOR038C	92	204	59	226
gene-YOR039W	443	624	203	656
gene-YOR040W	1121	585	52	154
gene-YNCO0014C	152	122	12	38
gene-YOR042W	3273	3587	121	525
gene-YNCO0015C	31	42	2	10
gene-YOR043W	804	941	243	888
gene-YOR044W	261	112	80	338
gene-YOR045W	280	803	43	194
gene-YOR046C	353	543	458	1702
gene-YOR047C	17	20	152	368
gene-YOR048C	405	419	280	824
gene-YOR049C	633	398	135	442
gene-YOR051C	104	329	574	1631
gene-YOR052C	1205	1775	139	448
gene-YOR054C	1315	653	88	352
gene-YOR056C	660	758	547	1808
gene-YOR057W	635	603	186	650
gene-YOR058C	258	302	54	185
gene-YNCO0016W	0	0	1	0
gene-YOR059C	975	857	104	328
gene-YOR060C	131	123	22	105
gene-YOR061W	708	1049	218	827
gene-YOR062C	403	196	1154	4993
gene-YOR063W	5940	17146	9465	36793
gene-YOR064C	850	625	86	310
gene-YOR065W	4396	5659	219	835
gene-YOR066W	188	390	60	237
gene-YOR067C	93	124	80	260
gene-YOR069W	280	449	43	158
gene-YOR068C	0	0	0	0
gene-YOR070C	218	306	27	112
gene-YOR071C	216	147	61	116
gene-YOR072W	3	7	3	3
gene-YNCO0017W	0	0	0	0
gene-YOR072W-B	0	1	0	0
gene-YOR073W	31	90	31	109
gene-YOR074C	39	571	7	15
gene-YOR075W	947	724	56	177
gene-YOR076C	82	86	53	170
gene-YOR077W	117	87	74	201
gene-YOR078W	127	181	525	2066
gene-YOR079C	9	9	37	143
gene-YOR080W	83	119	19	92
gene-YOR081C	133	183	93	297
gene-YOR083W	47	50	8	17
gene-YOR084W	1439	3113	54	175
gene-YOR085W	143	275	71	240
gene-YOR086C	1033	1261	45	216
gene-YNCO0018W	0	0	0	0
gene-YOR087W	33	96	10	96
gene-YOR089C	1578	2086	227	960
gene-YOR090C	469	424	106	373
gene-YOR091W	144	445	631	2496
gene-YOR092W	140	167	466	1435
gene-YOR093C	191	269	59	213
gene-YOR094W	54	159	86	394
gene-YOR095C	135	449	235	898
gene-YOR096W	969	2806	2808	11197
gene-YOR097C	877	481	69	262
gene-YOR098C	957	696	409	1415
gene-YOR099W	1088	1186	158	634
gene-YOR100C	4103	2294	49	77
gene-YOR101W	262	186	96	376
gene-YOR103C	274	432	57	308
gene-YOR104W	152	112	19	87
gene-YOR105W	8	7	4	9
gene-YOR106W	267	269	81	368
gene-YOR107W	261	58	569	1569
gene-YOR108W	42	116	608	1815
gene-YOR109W	267	443	96	457
gene-YOR110W	101	111	89	281
gene-YOR111W	360	458	18	86
gene-YOR112W	183	447	80	252
gene-YOR113W	701	557	31	97
gene-YOR114W	151	292	6	18
gene-YOR115C	69	171	43	253
gene-YOR116C	581	501	468	1416
gene-YOR117W	1966	2817	208	924
gene-YOR118W	768	505	126	493
gene-YOR119C	701	442	205	570
gene-YOR120W	2262	1755	65	223
gene-YOR122C	4479	4163	451	2117
gene-YOR123C	1663	1932	190	621
gene-YOR124C	1120	1107	52	190
gene-YOR125C	759	688	25	101
gene-YOR126C	425	459	35	154
gene-YOR127W	259	401	87	305
gene-YOR128C	550	1159	924	2171
gene-YOR129C	89	100	109	283
gene-YOR130C	10	54	17	96
gene-YNCO0019W	0	0	0	1
gene-YOR131C	287	695	37	172
gene-YOR132W	1333	1317	34	163
gene-YOR133W	886	943	241	706
gene-YOR134W	319	41	3	7
gene-YOR136W	2996	8627	45	308
gene-YOR137C	147	79	18	103
gene-YOR138C	293	212	95	322
gene-YOR140W	279	274	240	615
gene-YOR141C	996	1145	78	316
gene-YOR142W	1518	3810	65	345
gene-YNCO0020C	1	5	2	18
gene-YOR142W-A	0	0	0	0
gene-YOR142W-B	0	0	0	0
gene-YOR143C	19	51	20	118
gene-YOR144C	22	63	20	95
gene-YOR145C	326	467	1370	4910
gene-YOR147W	1422	1544	220	678
gene-YOR148C	376	245	59	241
gene-YOR149C	56	92	61	164
gene-YOR150W	180	762	51	266
gene-YOR151C	1541	1558	414	1329
gene-YOR152C	639	256	48	97
gene-YOR153W	552	848	531	638
gene-YOR154W	301	257	165	582
gene-YOR155C	134	259	18	85
gene-YOR156C	90	75	37	106
gene-YOR157C	1511	2076	155	920
gene-YOR158W	227	599	90	346
gene-YOR159C	147	118	91	317
gene-YOR160W	378	361	260	916
gene-YOR161C	440	286	341	2010
gene-YOR161C-C	0	3	3	8
gene-YOR162C	659	511	70	246
gene-YOR163W	429	475	49	241
gene-YOR164C	581	846	66	330
gene-YOR165W	1007	1197	133	416
gene-YOR166C	60	143	88	276
gene-YOR167C	888	2014	1348	4664
gene-YOR168W	1106	1356	709	2482
gene-YOR171C	1015	1134	193	610
gene-YOR172W	335	530	73	241
gene-YOR173W	7146	4625	99	200
gene-YOR174W	219	476	36	162
gene-YOR175C	1506	1143	47	164
gene-YOR176W	656	662	16	111
gene-YNCO0021C	1	0	0	1
gene-YOR177C	32	25	0	7
gene-YOR178C	2609	4373	52	209
gene-YOR179C	185	315	18	71
gene-YOR180C	813	306	37	84
gene-YOR181W	197	267	48	141
gene-YOR182C	545	979	1039	3883
gene-YOR183W	7	5	5	16
gene-YOR184W	1669	1643	347	1462
gene-YNCO0022C	19	24	0	9
gene-YOR185C	4708	3481	75	187
gene-YOR186W	99	56	6	18
gene-YOR187W	1185	3978	230	902
gene-YOR188W	173	303	47	187
gene-YOR189W	264	382	52	154
gene-YOR190W	124	76	7	29
gene-YOR191W	1474	1250	110	310
gene-YOR192C	64	58	7	27
gene-YOR192C-C	0	2	0	0
gene-YOR192C-B	0	1	1	3
gene-YOR192C-A	0	0	0	0
gene-YNCO0023W	0	0	0	0
gene-YOR193W	201	194	15	135
gene-YOR194C	992	1045	169	607
gene-YOR195W	355	500	34	139
gene-YOR196C	1008	932	185	633
gene-YOR197W	2718	2893	177	795
gene-YOR198C	428	2315	208	1022
gene-YOR201C	22	72	160	512
gene-YOR202W	453	423	213	836
gene-YOR204W	732	2002	926	2406
gene-YOR205C	120	243	117	407
gene-YOR206W	489	1023	874	2797
gene-YOR207C	1082	606	389	1251
gene-YOR208W	924	609	90	229
gene-YOR209C	2214	3330	365	1351
gene-YOR210W	319	435	371	1323
gene-YOR211C	303	350	50	230
gene-YOR212W	94	106	6	44
gene-YOR213C	270	307	62	195
gene-YOR214C	5	1	1	1
gene-YOR215C	7221	5328	89	249
gene-YOR216C	96	224	42	155
gene-YOR217W	350	366	73	268
gene-YOR219C	780	419	56	228
gene-YOR220W	7025	3992	107	414
gene-YOR221C	385	335	69	245
gene-YOR222W	46	416	104	381
gene-YNCO0024C	31	74	1	9
gene-YOR223W	430	544	25	127
gene-YOR224C	131	360	558	2236
gene-YOR226C	23	24	522	741
gene-YOR227W	1629	1062	62	172
gene-YOR228C	415	707	15	84
gene-YOR229W	98	149	113	372
gene-YOR230W	8754	5181	201	641
gene-YOR231W	411	280	112	486
gene-YOR232W	557	1320	173	676
gene-YOR233W	18	36	196	628
gene-YOR234C	214	621	1405	5398
gene-YOR235W	3	1	0	1
gene-YNCO0025W	44	70	3	40
gene-YOR236W	82	79	37	204
gene-YOR237W	2	10	3	10
gene-YOR238W	194	250	53	266
gene-YOR239W	588	1081	156	467
gene-YOR241W	102	138	120	464
gene-YOR242C	19	26	15	123
gene-YOR243C	102	196	362	1074
gene-YOR244W	937	788	186	521
gene-YOR245C	1034	757	93	422
gene-YOR246C	138	229	312	1218
gene-YOR247W	484	1377	97	1110
gene-YOR249C	140	186	28	80
gene-YOR250C	188	354	42	138
gene-YOR251C	1079	1260	224	740
gene-YOR252W	182	322	438	1454
gene-YOR253W	63	181	59	245
gene-YOR254C	141	395	223	768
gene-YOR255W	12	25	2	3
gene-YOR256C	1575	819	110	325
gene-YOR257W	2085	1390	94	217
gene-YOR258W	215	256	33	101
gene-YOR259C	3541	4430	217	917
gene-YOR260W	378	418	329	1415
gene-YOR261C	3488	4500	144	746
gene-YOR262W	342	321	147	666
gene-YOR264W	479	778	26	106
gene-YOR265W	181	312	41	180
gene-YOR266W	128	235	14	53
gene-YOR267C	2231	2889	290	842
gene-YOR268C	23	14	0	0
gene-YOR269W	10	53	41	157
gene-YOR270C	2545	2298	936	3584
gene-YOR271C	20	42	749	2092
gene-YNCO0026W	6	15	2	8
gene-YOR272W	116	263	570	2092
gene-YOR273C	578	397	2206	4464
gene-YOR274W	689	1099	172	484
gene-YOR275C	399	543	68	259
gene-YOR276W	542	888	427	1755
gene-YNCO0027C	56	135	25	58
gene-YNCO0028W	24	68	10	22
gene-YOR278W	201	241	41	203
gene-YOR279C	46	93	31	144
gene-YOR280C	98	293	23	128
gene-YOR281C	176	346	135	430
gene-YOR283W	564	550	506	1474
gene-YOR284W	79	218	0	12
gene-YOR285W	6873	6115	146	517
gene-YOR286W	124	568	69	313
gene-YOR287C	95	116	266	930
gene-YOR288C	195	460	17	140
gene-YOR289W	3452	1792	53	120
gene-YNCO0029C	76	25	1	0
gene-YOR290C	802	1017	101	407
gene-YOR291W	176	269	132	429
gene-YOR292C	159	154	45	199
gene-YOR293W	1339	3130	2834	10944
gene-YOR293C-A	0	2	4	25
gene-YOR294W	287	288	822	2689
gene-YOR295W	48	83	83	253
gene-YOR296W	233	183	62	163
gene-YOR297C	111	161	44	192
gene-YOR298W	30	70	9	47
gene-YOR298C-A	5999	11647	193	879
gene-YOR299W	331	381	128	500
gene-YOR301W	63	159	35	119
gene-YOR302W	215	91	187	487
gene-YOR303W	2900	1777	2558	7733
gene-YOR304W	544	510	200	739
gene-YOR304C-A	144	184	31	140
gene-YOR305W	101	198	111	287
gene-YOR306C	77	118	442	1001
gene-YOR307C	273	191	226	595
gene-YOR308C	181	210	76	242
gene-YOR310C	238	788	2119	6659
gene-YOR311C	262	289	316	1144
gene-YOR312C	1633	4202	2886	11306
gene-YOR313C	29	47	1	4
gene-YOR314W	1	8	0	0
gene-YOR315W	12	70	14	44
gene-YOR316C	383	297	171	355
gene-YOR316C-A	6	1	1	6
gene-YOR317W	10741	4958	400	1380
gene-YOR319W	516	378	86	333
gene-YOR320C	121	187	67	242
gene-YOR321W	165	233	9	42
gene-YOR322C	523	562	157	576
gene-YOR323C	317	797	188	607
gene-YOR324C	203	127	32	149
gene-YOR326W	794	1905	124	534
gene-YOR327C	2881	2424	261	836
gene-YOR328W	1847	594	25	58
gene-YOR329C	450	545	42	210
gene-YOR330C	247	379	60	213
gene-YOR332W	2951	3823	433	1904
gene-YOR334W	17	20	76	287
gene-YOR335C	615	1202	705	2072
gene-YOR336W	261	267	46	194
gene-YOR337W	99	186	169	555
gene-YOR338W	1257	832	1362	3743
gene-YOR339C	84	21	22	58
gene-YOR340C	14	109	587	2168
gene-YOR341W	786	1101	1370	4477
gene-YOR342C	77	243	294	981
gene-YOR343C	35	27	1	3
gene-YOR343W-A	0	0	0	0
gene-YOR343W-B	17	2	6	17
gene-YNCO0030W	1	0	0	0
gene-YOR344C	1862	2076	273	696
gene-YNCO0031W	1	0	0	5
gene-YOR346W	142	173	60	207
gene-YOR347C	372	357	5	23
gene-YOR348C	1287	512	181	481
gene-YOR349W	69	92	42	195
gene-YOR350C	546	432	71	245
gene-YOR351C	22	10	8	21
gene-YOR352W	459	550	31	124
gene-YOR353C	319	237	81	370
gene-YOR354C	292	727	108	388
gene-YOR355W	317	519	416	1747
gene-YOR356W	460	335	70	322
gene-YOR357C	258	384	48	206
gene-YOR358W	93	344	20	112
gene-YOR359W	14	25	322	1011
gene-YOR360C	111	140	1283	4045
gene-YOR361C	701	1701	1101	3685
gene-YOR362C	1563	2438	107	627
gene-YOR363C	629	487	112	274
gene-YOR365C	197	53	38	129
gene-YOR367W	224	275	111	409
gene-YOR368W	44	151	62	277
gene-YOR369C	1521	4612	6105	24240
gene-YOR370C	714	1156	444	1614
gene-YOR371C	801	471	58	109
gene-YOR372C	397	395	35	166
gene-YOR373W	416	219	14	60
gene-YOR374W	45123	25959	409	596
gene-YOR375C	595	1117	4790	11700
gene-YOR376W	2	1	1	3
gene-YOR376W-A	80	120	6	7
gene-YOR377W	252	226	27	71
gene-YOR378W	76	88	96	323
gene-YOR380W	220	181	68	268
gene-YOR381W	186	155	35	93
gene-YOR381W-A	2	1	0	3
gene-YOR382W	1071	2882	23	125
gene-YOR383C	8929	11654	224	925
gene-YOR384W	499	284	21	34
gene-YOR385W	529	916	12	69
gene-YOR386W	212	315	3	15
gene-YOR387C	16	13	1	3
gene-YOR388C	473	30	16	18
gene-YOR389W	294	172	21	44
gene-YOR390W	11	7	14	52
gene-YOR391C	51	9	0	0
gene-YOR393W	0	0	0	0
gene-YOR394W	0	0	0	0
gene-YOR394C-A	0	0	0	0
gene-YOR396W	0	0	0	0
gene-YPL283C	3	2	0	2
gene-YPL282C	0	0	0	0
gene-YPL281C	0	0	0	0
gene-YPL280W	1	0	0	0
gene-YPL279C	1	1	1	0
gene-YPL278C	131	76	8	22
gene-YPL277C	751	361	35	95
gene-YPL276W	318	28	7	14
gene-YPL275W	28	2	1	2
gene-YPL274W	1733	1142	239	663
gene-YPL273W	252	448	146	504
gene-YPL272C	33	39	15	77
gene-YPL271W	4224	4565	107	329
gene-YPL270W	866	980	50	246
gene-YPL269W	55	124	18	72
gene-YPL268W	831	556	54	204
gene-YPL267W	16	133	4	21
gene-YPL266W	159	312	508	1492
gene-YPL265W	5471	2731	107	436
gene-YPL264C	59	47	15	61
gene-YPL263C	75	239	288	1085
gene-YPL262W	4977	10195	123	555
gene-YPL261C	174	119	9	31
gene-YPL260W	3146	3047	192	727
gene-YPL259C	723	748	84	301
gene-YPL258C	276	210	33	126
gene-YNCP0001C	0	3	0	0
gene-YPL257W-A	0	0	0	0
gene-YPL257W-B	0	0	0	0
gene-YPL257W	50	41	1	12
gene-YPL256C	53	437	10	199
gene-YPL255W	19	46	7	46
gene-YPL254W	37	60	109	378
gene-YPL253C	41	64	22	102
gene-YPL252C	43	149	81	366
gene-YPL250C	1183	2632	21	111
gene-YPL249C-A	1580	3632	2523	10398
gene-YPL249C	384	668	33	114
gene-YNCP0002W	21	18	0	8
gene-YPL248C	0	0	0	0
gene-YPL247C	1313	1186	48	124
gene-YPL246C	169	519	161	719
gene-YPL245W	20	67	230	977
gene-YPL244C	129	216	104	421
gene-YPL243W	343	668	370	1416
gene-YPL242C	763	752	45	147
gene-YPL241C	54	67	6	18
gene-YPL240C	24467	44531	325	1532
gene-YPL239W	802	2775	408	1360
gene-YPL237W	1037	2294	1154	4239
gene-YPL236C	535	478	32	116
gene-YPL235W	503	759	296	1155
gene-YPL234C	809	1198	240	991
gene-YPL233W	229	213	30	90
gene-YPL232W	1751	2041	227	730
gene-YPL231W	15084	15843	189	570
gene-YPL230W	2212	902	36	56
gene-YPL229W	439	341	119	400
gene-YPL228W	119	234	74	253
gene-YPL227C	20	88	127	436
gene-YPL226W	266	542	1627	4215
gene-YPL225W	2836	3001	225	1105
gene-YPL224C	628	664	49	204
gene-YPL223C	2222	296	31	140
gene-YPL222W	3445	1641	55	107
gene-YPL221W	186	260	300	1032
gene-YPL220W	294	771	4839	6457
gene-YPL219W	175	235	24	62
gene-YPL218W	1273	2054	183	755
gene-YPL217C	415	389	549	1716
gene-YPL216W	139	158	63	248
gene-YPL215W	132	328	59	223
gene-YPL214C	619	613	56	253
gene-YPL213W	336	338	43	144
gene-YPL212C	91	156	874	3063
gene-YPL211W	62	158	605	1945
gene-YPL210C	493	804	230	888
gene-YPL209C	6	16	8	26
gene-YPL208W	44	159	28	106
gene-YPL207W	280	399	355	1020
gene-YPL206C	1558	1772	72	302
gene-YPL204W	575	625	542	1656
gene-YPL203W	2544	2001	39	151
gene-YPL202C	141	153	177	579
gene-YPL201C	752	655	11	25
gene-YPL200W	116	48	3	5
gene-YPL199C	317	491	206	861
gene-YPL198W	196	532	877	3019
gene-YNCP0003W	3	2	6	17
gene-YPL196W	1031	1099	28	144
gene-YPL195W	653	835	103	331
gene-YPL194W	86	113	12	49
gene-YPL193W	807	318	170	546
gene-YPL192C	100	44	27	118
gene-YPL191C	345	199	12	33
gene-YPL190C	2355	2428	215	733
gene-YPL189C-A	731	540	113	272
gene-YPL189W	12	15	47	86
gene-YPL188W	212	185	90	271
gene-YPL187W	14	60	2	2
gene-YPL186C	3436	2965	46	121
gene-YPL184C	99	125	94	318
gene-YPL183W-A	194	326	34	113
gene-YPL183C	61	132	314	931
gene-YPL181W	1381	1461	219	653
gene-YPL180W	625	550	119	326
gene-YPL179W	3078	1981	391	1404
gene-YNCP0004C	0	0	0	1
gene-YPL178W	757	869	171	634
gene-YPL177C	931	716	247	529
gene-YPL176C	874	651	124	328
gene-YPL175W	162	192	93	245
gene-YPL174C	252	258	64	169
gene-YPL173W	226	665	61	210
gene-YPL172C	23	37	24	83
gene-YPL171C	245	681	7	56
gene-YPL170W	1594	1930	37	140
gene-YPL169C	1082	1698	351	1092
gene-YPL168W	259	501	25	114
gene-YPL167C	876	357	36	82
gene-YPL166W	390	254	5	13
gene-YPL165C	650	409	7	31
gene-YPL164C	453	383	14	90
gene-YPL163C	405	1072	7	58
gene-YPL162C	295	270	19	75
gene-YPL161C	51	176	24	82
gene-YPL160W	323	592	899	2456
gene-YPL159C	997	687	284	940
gene-YPL158C	306	582	34	95
gene-YPL157W	119	155	86	280
gene-YPL156C	832	785	47	109
gene-YPL155C	40	100	15	91
gene-YPL154C	11100	11507	213	759
gene-YPL153C	8	23	3	11
gene-YPL152W-A	0	0	0	1
gene-YPL152W	220	326	21	144
gene-YPL151C	570	765	117	386
gene-YPL150W	802	827	69	269
gene-YPL149W	1081	2068	48	276
gene-YPL148C	197	174	66	251
gene-YPL147W	1701	465	22	34
gene-YPL146C	282	325	643	1923
gene-YPL145C	758	977	414	1420
gene-YPL144W	122	192	65	240
gene-YNCP0005C	2	8	2	10
gene-YPL143W	713	2420	2226	9236
gene-YPL141C	678	447	28	75
gene-YPL140C	421	332	52	183
gene-YPL139C	166	188	138	458
gene-YPL138C	483	435	72	316
gene-YPL137C	417	497	222	711
gene-YPL135W	8470	5771	583	1760
gene-YPL134C	920	1652	62	318
gene-YPL133C	594	403	110	315
gene-YPL132W	79	197	50	138
gene-YPL131W	2515	9172	6472	24408
gene-YPL130W	9	1	5	29
gene-YPL129W	491	920	223	975
gene-YPL128C	15	27	99	309
gene-YPL127C	1055	2090	40	129
gene-YPL126W	119	246	836	2382
gene-YPL125W	443	440	99	419
gene-YPL124W	10	77	2	26
gene-YPL123C	1141	885	11	41
gene-YPL122C	153	167	83	336
gene-YPL121C	0	2	0	2
gene-YPL120W	321	320	37	125
gene-YPL119C-A	176	47	4	7
gene-YPL119C	1543	404	11	26
gene-YPL118W	432	1394	94	414
gene-YPL117C	3308	2323	671	2997
gene-YPL116W	156	209	48	203
gene-YPL115C	238	326	59	196
gene-YPL113C	846	246	12	30
gene-YPL112C	388	465	249	917
gene-YNCP0006C	2	1	0	2
gene-YPL111W	454	495	23	109
gene-YPL110C	243	277	13	99
gene-YPL109C	492	415	14	44
gene-YPL108W	50	104	50	256
gene-YPL107W	1267	613	155	436
gene-YPL106C	8943	20332	1656	5060
gene-YPL105C	1132	1548	334	1124
gene-YPL104W	111	457	59	246
gene-YPL103C	53	306	45	138
gene-YPL101W	417	540	155	557
gene-YPL100W	890	694	44	154
gene-YPL099C	314	452	43	104
gene-YPL098C	338	686	56	278
gene-YPL097W	62	140	40	121
gene-YPL096C-A	42	56	8	50
gene-YPL096W	279	378	19	110
gene-YPL095C	130	167	1023	1488
gene-YPL094C	887	1300	200	734
gene-YPL093W	324	629	2288	7161
gene-YPL092W	1355	569	69	166
gene-YPL091W	902	1647	204	778
gene-YPL090C	583	1589	1221	4312
gene-YPL089C	1849	743	160	462
gene-YPL088W	283	543	132	582
gene-YPL087W	1961	2556	66	349
gene-YPL086C	332	426	381	1269
gene-YPL085W	765	950	95	389
gene-YPL084W	1141	728	90	288
gene-YPL083C	223	303	57	147
gene-YPL082C	146	317	164	457
gene-YPL081W	203	193	870	4353
gene-YPL080C	9	14	8	55
gene-YPL079W	422	1312	2049	8397
gene-YPL078C	8532	11969	261	1265
gene-YPL077C	39	50	6	58
gene-YPL076W	221	139	37	75
gene-YPL075W	374	382	74	324
gene-YPL074W	811	665	90	363
gene-YPL072W	51	81	44	129
gene-YPL071C	403	249	47	167
gene-YPL070W	496	488	36	168
gene-YPL069C	38	43	84	315
gene-YPL068C	14	9	191	586
gene-YPL067C	50	66	15	47
gene-YPL066W	194	329	53	253
gene-YPL065W	437	360	44	191
gene-YPL064C	484	448	155	633
gene-YPL063W	568	1316	199	791
gene-YPL062W	1	15	4	7
gene-YPL061W	3614	9993	823	3349
gene-YPL060W	140	164	57	187
gene-YNCP0007C	0	1	0	0
gene-YPL060C-A	1	0	0	0
gene-YPL059W	563	1055	89	288
gene-YPL058C	152	548	444	766
gene-YPL057C	3801	2619	330	808
gene-YPL056C	108	94	8	37
gene-YPL055C	769	554	126	374
gene-YPL054W	1442	472	13	21
gene-YPL053C	956	728	153	496
gene-YPL052W	553	277	52	185
gene-YPL051W	243	84	48	200
gene-YPL050C	277	353	311	1325
gene-YPL049C	394	452	135	428
gene-YPL048W	4852	3640	441	1602
gene-YPL047W	67	58	124	521
gene-YPL046C	123	135	49	100
gene-YPL045W	88	149	96	356
gene-YPL043W	282	374	694	2105
gene-YPL042C	315	451	86	333
gene-YPL041C	13	8	13	65
gene-YPL040C	109	208	64	198
gene-YPL039W	156	137	92	346
gene-YPL038W-A	2	2	3	8
gene-YPL038W	44	78	90	272
gene-YPL037C	1777	2779	576	2438
gene-YPL036W	1558	593	102	387
gene-YPL034W	117	97	32	148
gene-YPL033C	4	2	1	6
gene-YPL032C	136	431	111	413
gene-YPL031C	659	1583	139	469
gene-YPL030W	51	38	282	1051
gene-YPL029W	49	79	62	173
gene-YPL028W	4453	3994	227	1434
gene-YPL027W	45	21	3	15
gene-YPL026C	682	705	572	1417
gene-YPL024W	171	243	203	609
gene-YPL023C	1117	1228	159	548
gene-YPL022W	479	617	74	291
gene-YPL021W	12	3	0	5
gene-YPL020C	973	796	73	154
gene-YPL019C	614	692	179	462
gene-YPL018W	258	159	19	55
gene-YPL017C	451	227	32	80
gene-YPL016W	263	224	81	349
gene-YPL015C	403	972	22	82
gene-YPL014W	52	806	9	54
gene-YPL013C	963	892	69	220
gene-YPL012W	137	288	860	2379
gene-YPL011C	239	338	91	339
gene-YPL010W	882	1536	101	369
gene-YPL009C	1617	1828	157	608
gene-YPL008W	185	322	35	109
gene-YPL007C	49	174	9	51
gene-YPL006W	1049	827	38	147
gene-YPL005W	169	372	31	111
gene-YPL004C	10761	9573	114	492
gene-YPL003W	281	213	19	100
gene-YPL002C	332	305	82	287
gene-YPL001W	37	49	116	503
gene-YPR001W	10239	1015	145	49
gene-YPR002W	8456	3270	75	73
gene-YNCP0008C	0	0	3	1
gene-YPR003C	216	214	35	122
gene-YPR004C	536	1050	240	820
gene-YPR005C	314	248	22	64
gene-YPR006C	2443	2602	32	116
gene-YPR007C	95	55	4	11
gene-YNCP0009W	0	1	1	1
gene-YPR008W	622	766	432	1056
gene-YPR009W	17	17	12	60
gene-YPR010C	228	496	1604	5091
gene-YNCP0010W	1	0	0	1
gene-YPR010C-A	9406	6473	148	420
gene-YPR011C	165	347	23	83
gene-YPR013C	740	689	57	121
gene-YPR014C	160	94	9	24
gene-YPR015C	371	203	30	18
gene-YPR016C	785	992	1114	3312
gene-YPR017C	36	61	40	162
gene-YPR018W	48	195	40	138
